$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,25*7F
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,23,15,17,069,32*70
$GPGSV,3,2,12,18,35,183,24,21,03,327,,23,73,079,35,24,50,061,31*75
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,25*7F
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,23,15,17,069,32*70
$GPGSV,3,2,12,18,35,183,24,21,03,327,,23,73,079,35,24,50,061,31*75
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,25*7F
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,23,15,17,069,32*70
$GPGSV,3,2,12,18,35,183,24,21,03,327,,23,73,079,35,24,50,061,31*75
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,23,15,17,069,32*70
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,35,24,50,061,31*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,22,15,17,069,31*72
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,35,24,50,061,31*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,22,15,17,069,31*72
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,35,24,50,061,31*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,22,15,17,069,31*72
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,31*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,22,15,17,069,31*72
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,31*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,34,12,10,115,22,15,17,069,32*71
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,35,12,10,115,22,15,17,069,32*70
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,22,15,17,069,32*72
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,21,15,17,069,32*71
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,21,15,17,069,32*71
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,21,15,17,069,32*71
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,21,15,17,069,32*71
$GPGSV,3,2,12,18,35,183,23,21,03,327,,23,73,079,34,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,21,15,17,069,32*71
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,22,15,17,069,32*72
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,22,15,17,069,31*71
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,22,15,17,069,32*72
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,37,12,10,115,22,15,17,069,31*71
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,,27,06,268,,28,07,206,,32,37,264,26*7C
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,31*70
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,31*70
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,34,24,50,061,30*73
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,32*73
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,35,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,23,15,17,069,32*72
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,35,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,32*73
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,35,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,32*73
$GPGSV,3,2,12,18,35,183,22,21,03,327,,23,73,079,35,24,50,061,30*72
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,32*73
$GPGSV,3,2,12,18,35,183,21,21,03,327,,23,73,079,35,24,50,061,30*71
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,23,15,17,069,32*72
$GPGSV,3,2,12,18,35,183,21,21,03,327,,23,73,079,35,24,50,061,30*71
$GPGSV,3,3,12,25,03,151,16,27,06,268,,28,07,206,,32,37,264,25*78
$GPGSV,3,1,12,08,03,300,,10,59,321,36,12,10,115,22,15,17,069,32*73
